79;32;192;192;land;false;forest;2
80;160;64;192;land;false;forest;2
81;128;160;0;land;true;forest;2
82;160;192;192;land;false;hills;2
83;224;224;224;land;false;hills;2
84;16;128;128;land;true;forest;2
85;16;128;0;land;true;forest;2
86;144;128;0;land;false;mountain;2
87;144;128;128;land;true;plains;2
88;134;75;69;land;false;mountain;2
89;208;0;0;land;true;hills;2
90;80;128;0;land;true;plains;2
91;115;85;191;land;false;mountain;2
92;64;32;128;land;false;mountain;2
93;208;0;128;land;false;mountain;2
94;109;100;92;land;false;desert;2
95;16;192;0;land;false;desert;2
96;204;24;24;land;false;desert;2
97;144;64;0;land;false;mountain;2
98;86;118;81;land;false;mountain;2
99;208;128;128;land;false;mountain;2
100;16;64;128;land;false;desert;2
101;144;192;0;land;false;mountain;2
102;208;128;0;land;false;desert;2
103;80;64;128;land;false;forest;2
104;192;48;128;land;false;plains;2
105;64;176;128;land;false;plains;2
106;208;64;0;land;false;plains;2
107;80;192;0;land;false;plains;2
108;208;192;0;land;false;hills;2
109;144;64;64;land;false;plains;2
110;16;192;128;land;false;plains;2
111;134;115;72;land;false;mountain;2
112;144;192;128;land;false;hills;2
113;80;128;128;land;false;mountain;2
114;192;32;128;land;false;mountain;2
115;0;96;128;land;false;plains;2
116;144;64;128;land;false;plains;2
117;208;0;192;land;false;plains;2
118;0;32;192;land;false;forest;2
119;80;128;192;land;false;plains;2
120;132;75;214;land;false;plains;2
121;208;128;192;land;false;forest;2
122;94;120;119;land;true;plains;2
123;16;192;64;land;false;plains;2
124;208;128;64;land;false;forest;2
125;144;192;64;land;false;plains;2
126;144;64;192;land;false;plains;2
127;16;64;192;land;false;plains;2
128;16;192;192;land;false;plains;2
129;144;192;192;land;false;forest;2
130;122;112;123;land;false;plains;2
131;192;48;64;land;false;plains;2
132;128;48;64;land;true;plains;2
133;0;176;64;land;true;plains;2
134;128;176;192;land;false;forest;2
135;0;176;192;land;false;plains;2
136;208;128;112;land;false;plains;2
137;128;176;64;land;true;plains;2
138;0;48;192;land;true;plains;2
139;76;108;123;land;true;plains;2
140;79;163;196;land;true;plains;2
141;192;240;128;land;true;forest;2
142;192;112;128;land;false;plains;2
143;192;240;0;land;false;plains;2
144;64;112;128;land;false;plains;2
145;64;240;0;land;false;forest;2
146;208;0;64;land;false;forest;2
147;208;64;128;land;false;forest;2
148;80;192;128;land;false;forest;2
149;80;128;64;land;false;plains;2
150;132;72;126;land;false;forest;2
151;144;128;192;land;false;forest;2
152;16;128;192;land;false;forest;2
153;144;0;192;land;false;forest;2
154;74;95;122;land;false;plains;2
155;90;74;121;land;false;forest;2
156;16;0;192;land;false;forest;2
157;0;160;192;land;false;forest;2
158;208;192;128;land;true;forest;2
159;208;192;64;land;false;forest;2
160;208;64;64;land;false;plains;2
161;128;160;192;land;false;forest;2
162;144;0;64;land;false;forest;2
163;16;128;64;land;false;forest;2
164;80;192;64;land;false;forest;2
165;128;96;0;land;false;forest;2
166;64;160;128;land;false;forest;2
167;144;128;64;land;false;plains;2
168;0;160;128;land;false;forest;2
169;240;64;128;land;false;forest;2
170;112;128;64;land;false;forest;2
171;153;95;165;land;false;forest;2
172;192;32;0;land;false;forest;2
173;112;192;0;land;false;forest;2
174;148;215;186;land;false;forest;2
175;64;224;128;land;false;forest;2
176;240;192;0;land;false;forest;2
177;112;0;64;land;false;forest;2
178;0;0;144;land;false;forest;2
179;112;64;0;land;false;forest;2
180;208;192;192;land;false;forest;2
181;240;64;0;land;false;forest;2
182;176;192;128;land;false;plains;2
183;108;210;165;land;false;forest;2
184;240;0;64;land;false;forest;2
185;176;64;128;land;true;forest;2
186;43;191;151;land;false;forest;2
187;192;112;0;land;false;plains;2
188;94;107;77;land;false;forest;2
189;128;112;128;land;false;forest;2
190;0;240;192;land;false;forest;2
191;163;206;188;land;false;forest;2
192;0;240;128;land;false;plains;2
193;128;240;128;land;false;plains;2
194;64;112;0;land;true;forest;2
195;32;176;0;land;false;plains;2
196;0;240;0;land;false;plains;2
197;128;112;0;land;true;forest;2
198;160;48;0;land;true;plains;2
199;192;240;64;land;true;plains;2
200;64;112;192;land;true;marsh;2
201;64;112;64;land;false;mountain;2
202;192;112;64;land;false;plains;2
204;64;240;64;land;true;plains;2
205;226;240;64;land;true;plains;2
206;0;112;192;land;false;plains;2
2555;128;32;128;land;false;plains;2
203;22;158;45;land;true;plains;2
2217;112;112;184;land;true;mountain;2
2218;30;118;30;land;true;hills;2
2219;114;192;114;land;true;plains;2
2220;122;111;163;land;true;plains;2
207;0;112;64;land;true;plains;2
208;165;153;119;land;false;plains;2
209;128;112;192;land;false;plains;2
210;0;240;64;land;true;plains;2
2556;128;112;64;land;false;mountain;2
211;192;176;192;land;false;plains;2
212;240;0;128;land;true;plains;2
213;48;64;128;land;true;plains;2
214;64;176;192;land;true;plains;2
215;176;192;0;land;false;plains;2
216;192;112;192;land;false;mountain;2
217;176;64;0;land;false;hills;2
218;48;192;0;land;false;mountain;2
219;240;128;0;land;false;plains;2
221;112;128;128;land;true;forest;2
222;112;128;0;land;true;plains;2
220;112;0;128;land;true;plains;2
223;176;0;0;land;true;plains;2
224;48;128;128;land;false;forest;2
225;240;128;128;land;false;hills;2
226;192;192;128;land;false;plains;2
227;108;73;77;land;false;hills;2
228;96;109;79;land;false;forest;2
229;161;75;78;land;true;plains;2
230;74;74;176;land;true;plains;2
231;240;0;0;land;true;plains;2
232;176;128;128;land;true;plains;2
233;55;126;85;land;true;plains;2
234;176;128;0;land;false;hills;2
235;48;0;128;land;false;hills;2
236;112;192;128;land;false;forest;2
237;48;128;0;land;false;forest;2
238;176;0;128;land;false;plains;2
239;237;199;218;land;false;forest;2
240;66;212;150;land;false;forest;2
241;48;64;192;land;true;plains;2
242;147;154;206;land;true;plains;2
243;165;142;210;land;true;plains;2
244;210;142;210;land;true;plains;2
245;176;64;192;land;false;forest;2
246;176;192;64;land;false;hills;2
247;48;192;64;land;true;forest;2
248;176;64;64;land;true;forest;2
249;110;117;123;land;true;forest;2
250;240;128;192;land;false;plains;2
251;192;128;64;land;true;forest;2
252;128;64;64;land;true;hills;1
253;139;119;144;land;true;plains;1
2591;51;24;153;land;true;forest;2
2632;126;69;139;land;true;forest;2
2636;84;81;141;land;true;forest;2
254;104;142;121;land;true;plains;1
255;160;96;64;land;true;plains;1
256;32;224;64;land;true;plains;1
257;160;192;224;land;true;plains;1
258;32;224;192;land;true;plains;1
259;160;96;192;land;true;forest;1
263;160;224;64;land;true;plains;1
264;32;96;192;land;false;hills;1
265;96;224;64;land;true;plains;1
260;224;96;64;land;true;hills;1
261;160;224;192;land;true;hills;1
262;150;146;121;land;true;plains;1
266;160;224;0;land;true;hills;1
267;32;224;0;land;true;mountain;1
268;32;96;128;land;true;hills;1
269;160;224;128;land;true;plains;1
270;160;96;128;land;true;hills;1
271;32;224;128;land;true;hills;1
272;54;56;131;land;true;plains;1
273;32;32;192;land;true;plains;1
274;160;160;64;land;true;hills;1
275;32;160;64;land;false;forest;1
276;160;32;64;land;true;hills;1
277;96;224;0;land;true;plains;1
278;224;224;0;land;false;plains;1
279;224;96;0;land;true;plains;1
285;101;97;124;land;true;plains;1
304;19;114;99;land;true;plains;1
280;96;96;0;land;true;plains;1
281;224;96;128;land;true;plains;1
282;96;96;128;land;false;plains;1
283;134;176;33;land;false;hills;1
284;32;160;192;land;false;plains;1
286;160;33;176;land;false;plains;1
287;96;32;192;land;false;plains;1
288;224;224;128;land;false;hills;1
289;160;160;192;land;false;plains;1
290;96;224;128;land;true;plains;1
291;140;102;123;land;false;forest;1
292;224;32;64;land;true;plains;1
293;96;160;64;land;true;plains;1
295;224;160;64;land;false;plains;1
294;96;224;192;land;false;plains;1
300;224;224;192;land;false;plains;1
301;98;89;147;land;true;plains;1
302;128;0;32;land;true;plains;1
303;224;96;192;land;true;plains;1
296;224;32;192;land;true;plains;1
297;96;96;192;land;true;plains;1
298;224;224;64;land;true;forest;1
299;96;160;192;land;true;hills;1
419;183;142;84;land;true;plains;1
305;192;64;192;land;true;mountain;1
306;192;192;192;land;true;mountain;1
307;97;128;128;land;true;forest;1
308;64;64;192;land;true;mountain;1
309;224;128;32;land;true;mountain;1
310;251;103;124;land;true;hills;1
311;96;1;32;land;true;hills;1
312;96;128;32;land;true;hills;1
313;192;65;224;land;true;hills;1
314;32;128;160;land;false;mountain;1
315;96;0;160;land;false;mountain;1
316;149;161;84;land;true;hills;1
317;97;192;97;land;true;forest;1
318;224;128;1;land;true;forest;1
319;65;192;192;land;false;mountain;1
320;97;1;128;land;true;forest;1
321;223;0;128;land;true;plains;1
322;96;64;96;land;true;plains;1
323;160;1;160;land;false;forest;1
324;196;128;165;land;true;plains;1
325;192;192;224;land;true;plains;1
326;1;1;160;land;true;plains;1
327;248;228;0;land;false;plains;1
328;160;128;33;land;false;forest;1
329;65;192;224;land;true;hills;1
330;160;1;32;land;false;plains;1
331;33;192;224;land;true;plains;1
332;64;64;223;land;true;plains;1
333;65;192;97;land;false;forest;1
334;192;65;97;land;true;plains;1
335;192;192;97;land;true;plains;1
336;101;124;82;land;true;forest;1
337;160;192;0;land;false;forest;1
338;224;128;128;land;true;forest;1
341;64;192;64;land;false;forest;1
342;160;65;128;land;false;forest;1
982;160;64;0;land;false;forest;1
339;32;128;1;land;true;forest;1
340;74;100;99;land;true;plains;1
343;224;192;224;land;true;plains;1
344;97;192;224;land;false;forest;1
345;224;65;224;land;true;plains;1
346;33;65;128;land;true;forest;1
347;121;211;121;land;false;forest;1
348;224;65;97;land;false;plains;1
349;128;160;33;land;true;marsh;1
350;1;160;33;land;true;plains;1
351;1;33;160;land;true;marsh;1
352;191;96;96;land;false;plains;1
353;96;64;224;land;true;plains;1
354;0;160;160;land;false;plains;1
355;128;33;160;land;false;plains;1
356;191;32;96;land;true;forest;1
357;1;224;33;land;false;plains;1
358;128;97;33;land;false;forest;1
359;74;142;93;land;false;forest;1
360;65;224;97;land;false;forest;1
361;1;97;160;land;false;plains;1
362;0;224;160;land;false;plains;1
363;168;255;81;land;false;plains;1
364;192;160;160;land;false;plains;1
365;128;96;160;land;true;forest;1
366;128;65;224;land;true;plains;1
367;0;191;223;land;true;plains;1
368;148;70;143;land;true;forest;1
2557;0;64;223;land;true;plains;1
369;128;65;96;land;true;plains;1
370;0;192;96;land;true;plains;1
371;128;192;97;land;true;plains;1
529;224;0;160;land;false;plains;1
530;96;128;159;land;true;plains;1
372;128;192;224;land;false;plains;1
373;116;112;139;land;true;plains;1
374;144;0;224;land;true;plains;1
375;119;119;50;land;true;plains;1
376;128;192;160;land;true;marsh;1
377;192;64;33;land;false;plains;1
378;1;192;160;land;true;plains;1
379;192;192;160;land;false;forest;1
380;76;72;148;land;false;plains;1
381;0;0;223;land;false;plains;1
382;65;192;160;land;true;plains;1
383;192;192;33;land;true;plains;1
384;192;65;160;land;true;plains;1
385;65;192;33;land;true;marsh;1
386;65;65;160;land;false;plains;1
387;1;128;97;land;false;plains;1
388;1;65;160;land;true;plains;1
389;128;65;160;land;false;forest;1
390;128;0;96;land;false;plains;1
391;128;128;97;land;false;plains;1
392;145;101;116;land;false;plains;1
393;128;128;160;land;false;plains;1
394;176;160;192;land;false;plains;1
395;239;32;64;land;false;plains;1
396;72;111;106;land;false;plains;1
397;81;128;160;land;false;forest;1
398;208;1;160;land;false;forest;1
399;160;160;128;land;false;plains;1
400;224;160;192;land;true;plains;1
401;16;96;0;land;false;plains;1
402;16;160;192;land;true;plains;1
2570;196;198;26;land;false;plains;1
403;112;64;160;land;false;forest;1
404;112;192;32;land;false;plains;1
405;239;191;32;land;false;plains;1
406;239;0;223;land;false;plains;1
408;239;64;160;land;false;plains;1
407;112;0;96;land;false;plains;1
411;176;128;224;land;false;plains;1
413;112;191;160;land;false;plains;1
414;48;128;224;land;false;forest;1
432;240;0;96;land;false;forest;6
409;110;72;145;land;false;forest;1
410;176;0;224;land;false;forest;1
412;240;192;160;land;false;forest;1
415;144;32;192;land;true;plains;1
416;176;96;128;land;false;plains;1
417;16;32;192;land;false;plains;1
418;144;160;64;land;true;plains;1
420;208;224;128;land;true;plains;1
421;85;96;126;land;true;plains;1
422;144;32;64;land;true;plains;1
423;112;96;0;land;true;plains;1
424;16;160;64;land;true;hills;1
425;144;96;0;land;false;plains;1
426;144;160;192;land;false;plains;1
427;112;128;223;land;false;plains;1
428;240;128;96;land;false;plains;1
429;112;0;224;land;false;plains;1
430;240;128;224;land;false;hills;1
431;109;120;150;land;false;hills;1
433;112;128;96;land;false;forest;1
434;80;160;64;land;false;forest;1
435;48;224;128;land;false;hills;1
437;63;116;175;land;true;plains;1
436;176;224;128;land;false;plains;1
438;16;223;0;land;false;plains;1
439;144;224;0;land;false;forest;1
440;136;98;119;land;false;plains;1
441;208;32;64;land;false;forest;1
442;208;160;64;land;true;plains;1
443;208;32;192;land;false;plains;1
444;80;32;192;land;false;plains;1
445;48;96;0;land;false;plains;1
446;80;160;192;land;false;plains;1
447;176;96;0;land;false;plains;1
448;112;192;96;land;false;hills;1
449;240;192;96;land;false;forest;1
450;48;224;0;land;false;plains;1
451;176;64;96;land;false;plains;1
452;239;64;96;land;false;hills;1
453;112;64;96;land;false;plains;1
454;48;192;96;land;false;forest;1
455;48;96;128;land;false;hills;1
456;176;224;0;land;false;plains;1
457;16;96;64;land;false;mountain;1
458;240;160;128;land;true;plains;1
459;112;160;128;land;false;plains;1
460;240;32;128;land;true;mountain;1
461;144;96;128;land;true;plains;1
462;16;96;128;land;false;plains;1
463;207;159;191;land;true;plains;1
464;16;96;192;land;true;mountain;1
465;107;75;164;land;false;mountain;1
466;208;0;224;land;false;mountain;1
467;49;192;223;land;true;plains;1
468;176;192;224;land;false;plains;1
469;176;64;224;land;false;plains;1
470;48;64;224;land;true;plains;1
471;176;192;96;land;true;plains;1
472;80;128;224;land;true;hills;1
473;239;64;32;land;true;plains;1
474;208;224;64;land;true;hills;1
475;80;96;192;land;true;forest;1
476;80;224;64;land;true;hills;1
478;240;160;0;land;true;plains;1
477;208;96;192;land;false;hills;1
479;112;160;0;land;false;plains;1
480;80;224;192;land;false;plains;1
481;240;32;0;land;false;hills;1
482;176;32;0;land;false;plains;1
483;112;32;0;land;false;plains;1
484;0;144;32;land;false;forest;1
485;80;96;0;land;false;hills;1
486;48;160;0;land;false;plains;1
487;48;32;128;land;false;plains;1
488;176;160;128;land;false;plains;1
489;176;160;0;land;false;hills;1
490;176;32;128;land;false;hills;1
491;128;16;160;land;false;plains;1
492;112;32;128;land;true;hills;1
493;16;224;192;land;false;mountain;1
494;158;201;184;land;false;forest;1
495;80;96;64;land;false;plains;1
496;144;96;192;land;false;mountain;1
497;48;160;128;land;false;hills;1
498;224;192;32;land;true;plains;1
499;17;224;65;land;true;mountain;1
500;144;96;64;land;false;mountain;1
501;177;233;121;land;true;plains;1
502;96;240;128;land;true;plains;1
503;143;223;128;land;true;plains;1
504;208;96;64;land;true;plains;1
505;223;239;128;land;true;hills;1
506;113;21;139;land;true;hills;1
507;98;104;120;land;false;hills;1
508;160;48;64;land;false;plains;1
509;128;16;32;land;false;plains;1
510;128;144;32;land;false;plains;1
511;208;96;0;land;true;plains;1
512;78;84;100;land;true;mountain;1
513;160;176;64;land;true;mountain;1
514;32;48;192;land;true;mountain;1
515;32;176;64;land;true;mountain;1
516;0;16;160;land;false;plains;1
517;188;110;211;land;true;mountain;1
518;208;160;0;land;true;hills;1
519;208;224;192;land;false;hills;1
520;48;32;163;land;false;hills;1
521;208;160;128;land;true;plains;1
522;80;160;0;land;true;plains;1
523;208;32;0;land;false;plains;1
524;84;81;100;land;true;plains;1
525;235;169;53;land;false;plains;1
526;160;112;128;land;false;hills;1
527;32;112;128;land;true;plains;1
528;88;114;151;land;true;plains;1
531;65;128;97;land;false;plains;1
532;192;128;224;land;true;plains;1
533;104;190;102;land;true;plains;1
539;192;128;97;land;true;plains;1
534;105;75;145;land;false;plains;1
535;191;0;223;land;false;plains;1
538;77;98;160;land;false;plains;1
540;192;1;97;land;true;plains;1
541;65;1;224;land;false;plains;1
542;128;128;224;land;false;plains;1
543;120;75;142;land;true;plains;1
536;33;128;224;land;false;plains;1
537;160;1;224;land;false;forest;1
566;192;128;32;land;false;plains;1
568;208;65;33;land;false;plains;1
544;224;128;160;land;true;forest;1
545;224;65;160;land;false;forest;1
546;25;174;25;land;true;plains;1
547;160;65;33;land;true;plains;1
548;86;116;82;land;true;plains;1
679;160;192;32;land;true;forest;1
680;128;1;160;land;true;forest;1
549;131;177;168;land;false;plains;1
550;160;64;160;land;false;plains;1
551;97;192;160;land;false;plains;1
552;223;64;32;land;false;plains;1
681;96;191;32;land;false;plains;1
553;160;128;224;land;false;plains;1
554;97;128;97;land;false;plains;1
555;138;68;140;land;false;plains;1
556;207;93;142;land;false;plains;1
557;224;192;160;land;false;plains;1
558;121;83;104;land;false;forest;1
559;175;223;191;land;false;plains;1
560;49;224;192;land;false;forest;1
561;81;192;33;land;false;plains;1
562;208;192;33;land;false;forest;1
563;81;65;160;land;false;plains;1
687;97;65;33;land;false;forest;1
564;17;192;160;land;false;plains;1
565;144;192;160;land;false;plains;1
567;139;124;103;land;false;plains;1
2560;17;65;160;land;false;plains;1
569;49;128;97;land;false;forest;1
586;176;1;96;land;false;plains;1
587;176;128;97;land;false;forest;1
588;174;186;42;land;false;plains;1
570;144;192;32;land;false;plains;1
571;17;192;33;land;false;plains;1
572;208;128;160;land;false;plains;1
573;144;64;32;land;false;plains;1
574;93;122;104;land;false;plains;1
575;81;128;33;land;false;plains;1
576;131;75;102;land;false;plains;1
577;128;1;224;land;false;plains;1
578;33;1;224;land;false;plains;1
579;81;1;160;land;false;plains;1
2561;208;128;33;land;false;plains;1
580;160;128;97;land;false;plains;1
581;1;128;224;land;false;forest;1
582;33;128;97;land;false;plains;1
583;65;128;33;land;false;plains;1
584;65;1;160;land;false;plains;1
585;159;0;96;land;false;plains;1
589;17;128;96;land;false;plains;1
590;16;0;96;land;false;plains;1
591;143;0;96;land;false;plains;1
593;219;184;76;land;false;plains;1
594;144;128;96;land;false;plains;1
592;112;74;95;land;false;hills;1
599;176;1;33;land;false;hills;1
600;176;128;33;land;false;plains;1
601;49;128;33;land;false;plains;1
602;49;1;160;land;false;plains;1
595;208;192;160;land;false;plains;1
596;144;64;160;land;false;plains;1
597;81;192;160;land;false;plains;1
598;208;65;160;land;false;plains;1
603;126;75;134;land;false;mountain;1
606;208;1;97;land;false;mountain;1
611;144;192;224;land;false;mountain;1
2568;17;192;224;land;false;mountain;1
604;144;128;224;land;false;mountain;1
605;80;128;96;land;false;mountain;1
607;208;128;96;land;false;mountain;1
608;17;127;224;land;false;mountain;1
609;144;65;224;land;false;mountain;1
610;166;238;251;land;true;plains;4
2517;85;113;65;land;true;plains;4
2518;128;192;113;land;true;plains;4
2519;65;65;112;land;true;plains;4
2521;112;240;224;land;true;plains;4
2522;128;128;17;land;true;plains;4
2579;113;65;77;land;true;plains;4
612;81;192;224;land;false;mountain;1
613;240;97;192;land;false;mountain;1
614;208;192;224;land;false;mountain;1
615;240;224;192;land;false;mountain;1
616;176;97;65;land;false;forest;1
617;17;1;160;land;false;forest;1
618;143;128;32;land;false;forest;1
619;49;97;65;land;false;hills;1
620;17;128;160;land;false;hills;1
621;169;121;59;land;false;hills;1
622;144;1;160;land;false;forest;1
624;48;160;32;land;false;plains;1
623;240;224;1;land;false;plains;1
639;113;97;128;land;false;plains;1
640;207;32;32;land;false;plains;1
642;113;95;93;land;false;plains;1
643;207;223;223;land;false;plains;1
644;176;33;33;land;false;plains;1
625;113;224;65;land;false;plains;1
626;144;128;160;land;false;forest;1
627;113;97;65;land;false;hills;1
628;29;107;148;land;false;hills;1
629;240;97;65;land;false;hills;1
630;240;224;65;land;false;hills;1
631;239;96;128;land;false;plains;1
632;113;224;128;land;false;forest;1
688;240;224;128;land;false;plains;1
689;16;223;223;land;false;hills;1
633;81;97;97;land;false;hills;1
634;144;224;224;land;false;hills;1
635;208;97;97;land;false;hills;1
636;81;48;106;land;false;hills;1
637;81;224;97;land;false;mountain;1
638;32;192;0;land;false;hills;1
950;208;224;97;land;false;mountain;1
641;81;224;224;land;false;plains;1
645;132;97;101;land;false;forest;1
646;208;97;224;land;false;plains;1
648;16;159;159;land;false;plains;1
649;144;160;160;land;false;plains;1
650;80;96;223;land;false;plains;1
647;81;97;160;land;false;plains;1
651;144;33;160;land;false;plains;1
652;144;224;33;land;false;plains;1
653;17;97;160;land;false;plains;1
654;208;224;160;land;false;forest;1
655;208;97;160;land;false;forest;1
656;208;224;33;land;false;plains;1
661;176;97;97;land;false;mountain;1
657;81;224;160;land;false;hills;1
659;48;96;96;land;false;hills;1
660;175;96;159;land;false;mountain;1
2533;49;97;160;land;false;hills;1
658;96;144;192;land;false;plains;4
2524;239;208;192;land;false;plains;4
2526;87;200;76;land;false;plains;4
2623;233;177;121;land;false;plains;4
662;49;160;160;land;false;forest;1
663;0;167;244;land;false;forest;1
670;176;160;224;land;false;forest;1
671;239;32;96;land;false;forest;1
672;48;224;160;land;false;forest;1
673;244;0;69;land;false;plains;1
664;176;224;32;land;false;plains;1
665;224;33;33;land;false;plains;1
666;81;224;33;land;false;forest;1
667;224;163;33;land;false;hills;1
668;49;224;33;land;false;forest;1
669;33;100;224;land;false;plains;1
674;176;97;33;land;true;marsh;1
675;217;224;33;land;true;marsh;1
818;49;96;33;land;true;plains;1
676;113;33;97;land;false;plains;1
677;138;202;155;land;false;forest;1
678;176;224;160;land;true;plains;1
682;110;97;127;land;false;plains;1
683;192;1;33;land;false;plains;1
684;175;159;32;land;false;forest;1
685;94;144;145;land;false;plains;1
686;177;200;76;land;true;plains;4
2527;128;192;17;land;true;plains;4
690;128;160;160;land;true;plains;1
693;122;96;97;land;true;plains;1
694;65;160;33;land;false;plains;1
696;191;159;32;land;false;plains;1
691;148;80;0;land;true;forest;1
692;1;128;160;land;false;forest;1
699;33;65;160;land;false;plains;1
700;192;33;33;land;false;plains;1
701;65;224;160;land;false;plains;1
695;65;33;160;land;true;plains;1
697;192;32;160;land;false;plains;1
698;64;160;160;land;true;plains;1
702;17;160;33;land;false;forest;1
951;143;159;32;land;false;forest;1
952;176;33;160;land;false;forest;1
953;126;221;158;land;false;forest;1
703;144;96;96;land;false;plains;1
704;17;97;224;land;false;hills;1
705;144;224;96;land;false;forest;1
714;17;224;97;land;false;plains;1
2584;144;97;224;land;false;hills;0
706;65;97;160;land;false;plains;1
707;128;159;96;land;false;plains;1
708;128;33;97;land;false;plains;1
709;0;159;96;land;false;forest;1
711;64;223;32;land;false;plains;1
715;81;160;224;land;false;forest;1
710;87;126;228;land;false;plains;1
712;192;97;160;land;false;forest;1
713;96;0;223;land;false;plains;1
716;208;160;224;land;false;plains;1
717;192;224;160;land;false;plains;1
718;1;97;224;land;false;plains;1
941;128;224;97;land;false;marsh;1
942;128;223;223;land;false;marsh;1
719;192;97;33;land;false;plains;1
936;64;96;32;land;false;plains;1
937;191;223;32;land;false;plains;1
938;128;224;160;land;false;forest;1
939;224;97;118;land;false;forest;1
940;65;97;97;land;false;forest;1
720;208;128;224;land;false;plains;1
721;144;192;96;land;false;plains;1
722;17;64;224;land;false;plains;1
723;17;192;97;land;false;plains;1
724;144;64;97;land;true;hills;1
725;84;114;138;land;true;hills;1
726;208;64;96;land;false;plains;1
727;134;122;144;land;false;hills;1
728;80;192;96;land;false;plains;1
729;176;1;160;land;true;plains;1
730;48;128;160;land;false;plains;1
731;176;128;160;land;true;plains;1
732;81;65;224;land;false;hills;1
733;85;72;102;land;true;hills;1
734;208;191;96;land;false;hills;1
735;208;64;224;land;false;mountain;1
736;144;0;33;land;true;hills;1
737;16;128;33;land;true;hills;1
769;48;96;191;land;false;hills;1
770;176;97;192;land;true;hills;1
778;240;160;64;land;true;hills;1
738;112;1;32;land;false;plains;1
739;239;0;33;land;false;plains;1
740;240;128;33;land;true;plains;1
746;240;128;160;land;true;plains;1
741;112;0;160;land;false;plains;1
742;112;128;32;land;true;plains;1
743;240;0;160;land;true;plains;1
744;112;128;160;land;false;plains;1
745;106;118;98;land;true;plains;1
747;176;64;32;land;false;hills;1
748;176;192;32;land;true;plains;1
749;176;192;160;land;true;plains;1
750;176;64;160;land;true;plains;1
751;48;64;160;land;true;hills;1
752;48;192;33;land;true;plains;1
753;49;192;160;land;true;plains;1
756;112;64;32;land;true;plains;1
757;48;32;159;land;true;plains;1
758;64;80;223;land;true;plains;1
754;176;32;64;land;true;plains;1
755;64;144;160;land;true;plains;1
